,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,churn,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
120,4,28,21172.49,False,False,True,True,False,True,False,False,False,False,True,22.37815032,147.456419,2603.903672,16.54443477,13,1,0,True,5,4,5,2,3,4,4,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
121,3,44,26130.78,True,True,True,True,False,True,True,False,True,True,True,4.799514433,242.657291,1256.287854,4.539566699,8,2,0,False,4,4,2,3,3,4,5,5,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False
122,1,65,36478.21,False,True,True,False,False,True,False,True,False,False,True,10.04672315,114.983787,980.9935923,7.251198724,14,2,0,True,2,2,3,4,3,3,4,4,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
123,3,35,54533.63,True,True,True,False,False,False,True,False,True,True,True,8.156552837,187.656013,1347.869205,8.943293567,15,2,1,False,4,4,4,3,4,3,3,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
124,2,31,37103.18,True,False,True,True,False,False,True,False,True,False,False,7.992791229,149.991327,1127.267848,12.57884215,9,3,1,False,2,2,3,5,5,1,2,2,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
125,2,34,74679.84,True,True,True,True,False,False,False,False,False,False,False,7.231032028,124.960655,1269.836202,11.64836306,11,0,1,True,4,3,3,3,4,5,4,4,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False
126,2,68,95028.57,True,True,True,True,False,False,True,False,True,True,True,4.627672042,220.161527,1038.745378,6.076260652,13,0,0,False,3,3,3,3,4,3,3,3,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
127,0,62,34281.1,False,False,False,True,False,True,True,True,False,False,False,10.05306287,172.48852,1531.155367,11.75681641,9,0,0,False,5,5,4,2,5,3,4,3,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False
128,0,52,36240.81,True,True,True,False,True,False,True,True,False,False,False,4.171044392,120.004928,991.2441024,9.173739977,14,0,1,False,4,4,5,3,3,4,4,5,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
129,5,32,9515.64,False,False,True,True,False,False,True,False,True,True,True,4.568682641,220.161527,1244.296865,8.353693631,11,4,0,False,2,1,2,4,3,5,3,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
130,0,47,125814.88,True,False,True,False,False,False,True,False,False,True,True,6.085030507,139.965008,1162.332926,10.74539526,10,0,1,False,3,3,4,2,4,4,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
131,8,66,12995.68,True,False,True,False,False,False,False,True,False,True,True,2.730250735,159.951231,577.1157824,11.36323648,12,1,1,False,3,3,3,6,3,6,5,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
132,1,70,77531.43,True,False,True,True,False,True,False,True,True,False,False,8.574901206,184.949594,1442.974877,2.310584634,14,1,0,False,2,3,2,4,4,2,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,3,41,87354.99,True,False,True,True,False,False,True,False,True,True,True,9.743201772,252.637807,1577.208717,5.290318715,10,0,0,False,5,5,3,4,4,4,4,5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
134,2,59,76567.85,True,False,True,False,False,False,False,False,False,False,True,9.482919033,112.455141,886.9398744,5.258274954,8,1,0,False,4,5,4,4,4,4,5,4,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
135,1,46,30663.52,False,False,True,True,False,True,True,False,False,False,True,8.447988841,179.979358,1065.06443,7.157580014,12,0,0,False,4,3,4,4,5,2,3,3,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
136,3,70,122957.19,True,True,True,True,False,True,False,False,False,True,True,6.365998533,202.443347,951.886985,2.120350511,17,0,0,False,3,3,3,4,3,4,3,2,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
137,1,89,31600.92,False,False,True,True,False,True,True,True,True,False,True,7.251397592,197.472533,1404.435534,4.978546291,12,2,0,False,4,6,6,1,7,3,4,3,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
138,4,75,74638.78,False,False,False,True,True,False,True,False,True,True,True,14.64011644,255.155493,1925.911722,6.547676875,10,3,1,False,3,3,4,4,3,4,2,5,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
139,0,26,32652.3,False,True,True,True,False,False,True,True,True,False,False,11.71637124,174.976769,1805.011298,7.410590719,9,0,1,True,5,4,5,4,4,4,4,4,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
140,4,25,63650.54,True,False,True,True,False,False,True,True,False,False,True,4.13273503,169.992756,700.7343179,11.39765385,8,1,1,False,4,3,4,3,4,3,3,3,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
141,1,84,28622.6,False,False,True,True,False,True,False,False,True,False,True,2.887429547,192.440432,513.237305,11.29945603,14,1,0,False,4,5,3,4,4,2,4,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
142,3,69,50252.79,False,True,True,False,False,True,True,False,False,True,False,3.303030246,182.460772,717.3876564,11.30748265,15,0,2,False,4,4,4,5,2,4,4,4,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
143,3,31,19800.81,False,True,True,False,False,False,True,False,False,True,False,5.15825129,139.965008,1313.492851,10.31551212,11,2,1,False,5,5,5,4,2,3,4,3,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
144,10,76,35954.77,False,False,True,False,False,True,False,False,False,True,True,3.237560234,137.461553,819.4195269,13.71555406,14,1,0,False,4,4,3,3,2,3,4,2,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
145,8,75,36342.31,False,False,True,True,False,True,True,True,True,False,False,2.733109234,217.472533,882.1160656,15.40917963,15,2,0,False,5,4,4,4,3,5,5,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
146,1,74,48715.53,True,True,True,False,False,True,False,True,True,True,True,3.180102025,210.138,724.7803356,11.9664542,17,1,0,False,2,2,3,4,2,2,3,2,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
147,1,49,23204.98,False,False,False,False,False,False,False,True,False,False,True,15.85983755,104.964303,1829.270014,10.18046877,10,2,0,False,5,4,5,2,4,5,4,3,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
148,1,47,35302.52,False,False,True,True,False,True,False,False,True,True,False,11.73724209,262.610632,1668.199119,14.01485542,16,1,1,False,2,3,2,4,4,3,2,2,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
149,4,20,54895.16,True,True,True,False,True,True,False,True,False,True,False,7.006240694,152.488401,1124.353152,14.62784306,17,2,0,False,6,5,5,3,6,4,4,4,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
150,2,26,60398.06,False,False,True,True,True,False,False,True,False,True,False,5.562130367,174.974431,1316.239744,10.90517581,10,2,0,False,3,3,3,3,3,3,5,3,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
151,2,72,8115.88,False,False,True,False,False,False,False,True,True,True,True,14.53027663,220.118516,1637.201426,8.894475174,8,0,1,False,2,3,3,5,3,4,4,4,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
152,1,41,33858.66,False,True,True,False,True,True,False,False,True,False,False,5.905906389,162.452604,951.8524406,10.50187888,13,0,0,True,5,5,4,3,5,4,4,4,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
153,3,26,29950.47,True,True,True,True,True,True,False,False,False,True,True,3.260462654,184.961033,1248.097652,12.34250072,12,2,1,False,3,4,3,3,4,4,4,4,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
154,4,55,49421.69,True,False,True,True,True,True,True,False,False,True,True,18.91276578,217.483972,2220.255405,10.29380879,12,3,0,False,4,4,3,5,4,3,3,4,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False
155,1,46,11061.05,True,False,True,False,False,False,False,True,True,True,False,14.25617986,220.118516,1669.202417,8.512650562,11,2,1,False,3,4,4,4,2,5,3,4,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
156,0,87,15388.32,True,False,True,False,False,False,False,True,True,True,True,7.983887266,187.642236,990.0555076,7.82671592,13,1,2,True,4,4,3,3,4,4,4,2,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
157,1,39,20624.31,False,True,True,False,True,True,False,True,True,False,True,5.969967132,174.961766,967.9819136,6.985590245,9,2,1,True,4,5,4,4,3,3,3,5,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
158,0,81,47877.81,False,False,True,True,False,False,True,False,True,True,True,19.95277818,252.637807,2190.259876,11.40449185,12,0,0,False,4,4,4,4,5,3,4,3,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
159,0,83,46154.17,True,False,True,False,True,True,True,True,False,False,False,14.85781115,130.024412,1445.752781,10.44249511,13,1,0,False,3,4,4,1,3,4,4,4,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False
160,0,50,107111.8,False,False,True,False,True,False,True,False,False,True,False,2.600063739,162.482694,528.6553088,15.38627887,12,2,0,False,3,3,2,3,4,4,4,3,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
161,3,87,10403.59,True,False,True,True,False,False,True,False,True,False,True,11.92299244,182.467607,1296.481055,10.68024546,13,2,1,False,4,3,4,3,4,3,4,3,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
162,3,76,22412.6,True,False,True,False,False,True,False,False,True,False,True,5.972864167,139.934918,1195.393037,10.62439366,13,0,0,False,2,3,4,4,3,3,1,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
163,6,25,19476.27,False,False,True,False,False,False,True,True,True,True,False,10.87555535,200.165175,1700.121992,10.91642397,13,1,0,True,2,2,3,2,5,4,4,3,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True
164,3,34,96382.76,True,False,True,False,True,False,True,True,True,True,False,16.00330155,202.682861,2120.673828,8.580626195,14,0,0,False,2,2,3,4,1,4,4,4,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True
165,1,46,28022.56,True,False,True,False,False,False,False,True,False,True,False,12.63074989,159.951231,1238.421347,8.996933306,11,0,1,False,4,5,5,2,3,5,4,5,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
166,1,73,35478.4,True,False,True,False,False,False,False,True,True,False,True,8.4944392,149.948316,847.110799,7.602570192,7,2,0,False,4,3,2,3,5,2,4,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
167,8,57,10155.51,True,False,True,False,True,False,False,False,False,True,True,8.044444101,149.959755,1112.937102,9.217689334,12,1,1,False,5,6,4,4,3,5,5,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
168,3,58,87537.25,True,True,True,True,False,False,False,True,False,False,False,12.07358377,137.469817,1623.045026,9.591529444,14,0,1,False,2,3,3,4,2,4,3,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
169,4,70,34112.1,True,False,True,False,False,False,True,False,True,True,True,10.21634248,187.656013,1479.730181,13.36027908,12,0,0,False,4,2,3,4,4,3,4,4,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False
170,0,53,32653.51,True,False,True,True,True,False,True,False,True,False,False,15.50354683,164.985293,2144.735024,4.372034777,7,1,0,False,3,3,3,2,7,3,4,3,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
171,0,31,35321.46,True,False,True,False,False,False,True,False,False,True,False,13.88004531,159.965008,1522.289512,10.59285179,11,0,3,False,2,3,3,5,4,3,2,3,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
172,0,38,49277.48,False,False,True,True,True,False,False,False,True,False,True,19.48900163,172.462354,1974.780054,12.81260566,10,1,0,False,4,4,4,5,2,4,4,3,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
173,0,26,37297.82,False,False,True,True,False,True,False,True,True,False,False,10.01771765,204.949594,1261.177198,3.767298987,11,0,0,False,2,2,4,4,4,5,4,4,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
174,2,44,14928.96,True,False,True,False,False,True,True,False,False,False,False,7.34059599,147.473844,939.7181324,17.56798903,14,2,0,False,3,4,4,2,4,3,2,3,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
175,3,66,24702.68,False,False,True,False,False,False,True,True,True,False,False,12.64742067,162.471255,1357.062854,11.2369761,11,3,2,True,4,4,3,4,4,4,5,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
176,1,58,87535.71,True,False,True,False,True,False,False,False,True,False,False,8.850426839,119.95684,1456.887443,8.54892416,15,0,1,False,3,2,3,3,4,2,3,3,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
177,6,51,63166.87,False,False,True,False,False,False,False,False,True,True,False,3.701557118,207.609354,937.5863866,6.094109902,11,2,0,False,3,4,4,3,4,4,3,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
178,4,34,11856.81,False,False,True,True,False,True,True,True,False,True,True,2.976033785,194.999168,830.1193011,13.9077275,14,1,0,False,3,2,3,3,4,4,3,4,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
179,0,87,27326.79,True,False,True,False,True,True,True,False,True,False,True,5.522376826,174.975543,737.8564608,7.905333122,14,1,0,False,3,4,2,3,4,4,4,4,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
180,1,67,12779.23,True,False,True,True,False,False,False,False,True,True,False,15.64596698,240.114868,1781.854862,12.53830949,9,2,1,False,3,4,4,3,3,5,4,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
181,4,59,25519.91,False,True,True,True,False,False,False,False,True,True,True,23.00764441,240.114868,2464.577489,12.8219418,12,1,1,False,4,3,3,4,3,4,4,3,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
