Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
233,3,82,14664.53,12.18553,14,2,0,False,True,False,True,True,True,True,False,False,False,False,True,70.03292,169.9741,6044.796713,4,4,3,6,2,5,6,5,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,1
929,4,44,53135.08,2.992013152,12,1,1,False,True,True,True,False,False,False,False,True,True,False,False,8.508626757,129.948316,1449.202089,3,4,3,4,2,4,3,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1
638,3,69,94363.97,10.64291697,11,1,2,True,True,False,True,False,False,False,False,False,False,True,True,7.882710227,127.442069,1244.709018,4,5,4,6,1,5,5,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
1153,0,31,28229.96,8.910387,10,0,1,False,False,False,True,False,False,False,True,False,False,False,True,49.8342,92.5018,4226.329148,3,2,5,2,4,2,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,1
1331,1,40,3730.38,10.73059843,18,1,0,False,True,False,False,True,True,False,True,True,True,True,True,2.095488213,247.664655,1338.247732,3,3,2,5,3,4,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
8688,0,69,30272.58,15.736,10,4,0,False,False,True,True,True,False,False,True,False,True,True,True,59.54349,252.6378,5473.581033,3,3,4,2,4,3,2,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
1108,8,48,37111.95,6.189949,5,0,0,True,True,True,True,False,False,True,False,True,False,True,True,65.01223,182.447,5833.372426,5,5,6,2,6,4,3,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1
413,3,19,38742.66,11.66628,10,2,0,False,True,True,True,True,False,True,True,False,False,True,True,2.840185,214.9663,915.3457897,2,2,2,3,3,3,5,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,1
37906,3,52,22036.29,9.278338,10,0,0,False,True,False,True,False,False,False,False,False,False,False,True,60.15262,112.4551,5092.44112,1,3,3,3,4,3,2,6,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,1
391,1,63,34580.07,14.8692,9,1,0,True,False,False,True,True,False,False,False,True,True,True,True,65.50686,232.624,6298.280809,3,3,3,3,2,2,4,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
1165,3,27,31006.39,14.35467948,7,2,0,False,True,False,True,True,True,True,False,True,False,True,False,22.76986341,197.470195,2847.700412,4,4,3,4,4,5,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
3107,2,63,37204.88,12.01598,13,1,1,False,False,False,True,True,True,True,True,False,False,False,False,6.725815,182.497,891.9183387,4,4,4,3,4,4,5,5,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1
5467,1,34,18762.01,12.017333,14,0,1,False,True,False,True,False,True,True,False,True,True,True,False,5.261212465,212.655686,1101.650764,4,3,4,6,4,4,4,6,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
261,4,73,20354.78,12.02191,8,0,0,True,True,False,True,True,False,True,True,False,False,True,False,61.76369,182.49,5514.862549,3,3,2,4,4,5,3,4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1
1516,3,37,35223.63,7.647106164,7,0,2,True,False,False,True,False,True,True,True,False,True,False,False,6.492246879,154.975543,1526.166139,4,4,3,3,4,3,5,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1748,3,37,10330.1,6.918984305,9,1,0,False,True,True,True,True,False,False,False,False,False,True,False,6.945736396,159.947583,1427.088655,4,5,4,4,3,3,4,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
15099,0,32,68188.8,11.11635259,18,0,0,False,False,False,False,False,False,False,True,False,False,False,False,6.435331488,124.97808,749.3268907,3,3,4,4,3,4,3,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,1
11174,1,22,32064.16,2.920273,8,1,2,False,False,False,True,True,True,True,True,False,True,True,False,66.69393,277.6513,6413.546906,6,7,6,4,3,6,5,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
659,1,49,26391.1,14.04061351,10,1,0,False,False,True,True,False,False,False,False,True,True,True,False,14.09942339,220.118516,1693.576099,2,2,2,4,2,3,4,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,1
12,3,41,29921.91,10.83099,10,1,0,False,True,False,True,False,True,False,True,False,False,True,True,48.39095,162.4827,4402.52349,2,3,3,2,4,3,2,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
66,4,55,45652.37,9.886088,9,0,2,False,True,False,True,False,True,False,False,False,True,False,True,5.14486,139.9568,841.9569184,4,4,4,4,4,3,4,5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1
19713,0,85,41899.29,9.283462,7,0,0,False,True,False,True,False,False,False,True,True,True,True,True,12.05316,212.6415,1875.734695,3,3,3,3,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
64,0,62,41287.82,9.953423,16,1,0,False,True,False,True,False,False,True,True,False,True,False,True,64.98884,152.4579,6116.781073,3,2,4,4,4,4,3,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1
55222,0,81,34411.96,13.68251,12,1,0,False,False,False,True,True,True,True,False,False,True,False,True,9.361841,174.9581,1511.485403,4,4,4,2,3,4,3,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
2939,4,51,11269.01,10.87695,13,0,0,True,False,True,False,False,True,False,True,False,False,True,True,2.284566,130.0064,704.9501482,3,3,2,3,2,5,4,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1
1363,2,87,18455.86,10.85798773,14,1,0,False,True,False,True,False,False,False,True,True,True,False,True,6.49110882,129.994975,752.9918959,3,2,3,2,7,1,2,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1
38932,0,58,9352.62,13.19755,13,3,1,False,False,True,True,False,False,False,False,True,False,False,True,19.75809,104.9643,2006.106282,3,3,2,4,3,2,2,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
998,2,44,29538.29,11.87094,5,1,1,False,True,False,True,False,True,True,True,False,True,True,True,10.18298,225.1457,2083.35956,4,4,3,5,3,4,3,4,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1
74172,3,80,146317.6,9.167299,12,2,1,False,False,False,True,True,False,True,False,False,False,False,True,62.05469,147.4564,5735.926133,4,4,4,2,5,4,4,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
10019,2,79,35699.32,9.833881,11,0,1,False,False,False,True,True,False,False,True,False,False,False,True,48.99429,157.4836,4133.654101,2,3,3,5,2,4,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
29231,1,89,19680.77,11.31582,7,1,2,False,False,True,True,True,False,False,True,False,False,False,True,43.41671,137.4836,4108.848897,2,2,3,4,3,4,5,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
2491,1,20,29998.04,9.210381,13,2,0,False,False,False,True,False,False,True,False,False,False,True,True,5.156634,169.9378,883.2058714,5,4,3,4,2,4,3,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1
193,0,24,39373.92,4.817687941,6,2,0,False,False,True,True,True,True,False,True,False,False,False,True,9.605264775,160.00128,1100.161591,3,4,4,4,3,4,1,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
1121,10,38,66315.62,1.516497,14,2,1,False,False,True,True,False,True,False,False,True,True,False,True,2.911327,132.466,1317.208422,3,3,4,5,2,5,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
2401,3,68,87243.94,11.52485,11,1,1,False,True,False,False,True,False,True,False,False,False,True,False,38.28807,169.9671,3491.783586,3,3,3,4,4,4,5,6,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1
4869,0,55,57944.08,4.652367,12,1,0,False,False,False,False,False,True,True,False,False,False,True,True,4.534721,172.4555,761.9139877,4,4,4,4,3,4,3,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,1
4543,4,30,20652.62,10.5114,11,2,0,False,True,True,True,True,False,True,False,True,True,True,False,5.179771,275.1198,1283.308128,3,2,3,4,3,3,4,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
2016,3,78,41637.08,9.542495,12,3,2,False,False,False,True,True,True,False,False,False,True,False,True,5.933094,172.4624,786.1863432,3,3,3,4,4,5,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,1
913,1,22,17563.31,11.36276,17,0,0,False,True,False,True,True,False,False,False,True,False,False,False,45.96907,124.9935,4043.335333,2,3,3,5,3,3,5,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
5494,2,82,8519.2,11.45584,12,0,0,False,True,False,True,True,False,False,True,False,False,True,False,14.36438,192.4705,1445.998649,4,4,4,3,5,2,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
6399,0,61,20646.5,11.00437,11,0,1,False,True,False,True,True,False,False,True,False,True,False,True,4.120579,162.4676,1063.553,4,3,2,4,4,4,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
213,0,75,32910.92,8.955689,16,2,0,False,False,False,True,False,True,False,False,False,False,False,False,14.28503,114.9728,1241.590602,4,3,3,3,4,4,4,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1
830,0,26,33602.96,5.439572058,6,0,0,False,True,False,True,True,False,True,True,True,False,True,True,13.04114417,194.999168,1557.923129,4,3,5,4,3,5,4,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,1
4127,4,85,66183.72,9.302148,13,1,1,False,True,False,True,False,True,True,True,False,True,True,True,70.67844,245.1457,6553.877499,4,5,4,3,4,3,3,4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,1
13005,2,35,26987.5,10.83217,14,1,0,False,False,False,True,True,False,True,False,False,False,False,False,6.893142,147.4564,1250.575676,3,4,3,4,4,5,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5370,1,77,69959.26,8.583757,14,0,1,False,False,False,False,True,True,True,True,True,True,False,True,65.79896,199.9902,6269.18922,3,4,2,4,4,3,5,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
174,4,83,13285.84,10.42544,11,0,0,False,True,False,True,False,True,True,True,False,False,True,True,69.06894,184.9785,6083.905265,3,2,2,4,4,5,3,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
2963,8,66,34865.54,14.55144,12,0,0,True,False,False,True,True,False,False,True,False,False,False,True,62.95177,137.4836,5918.124559,4,5,5,3,4,4,5,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
1432,3,25,68500.11,19.65711,13,0,0,True,False,False,True,False,False,False,False,True,True,True,True,61.3684,220.1185,5659.896824,3,3,3,3,4,4,3,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1
26358,1,61,26989.82,14.25237,10,1,0,False,False,False,True,False,True,True,False,False,True,False,True,6.671684,129.9763,862.9115483,4,4,4,4,5,3,3,2,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,1
514,3,56,27285.93,9.460242,12,0,1,True,True,False,True,True,False,False,True,True,False,True,True,69.53069,204.9797,6086.559502,3,3,4,4,4,3,3,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
15232,3,56,17885.01,7.935437,7,0,0,False,True,False,True,True,False,True,False,False,False,False,False,61.0911,147.4564,5653.372513,4,3,4,4,4,4,3,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
43112,3,64,34467.27,12.55217,16,2,0,False,True,False,True,False,False,False,False,False,False,True,True,38.65509,147.4421,3451.316704,4,4,4,2,3,4,2,4,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,1
250,0,31,50561.44,6.573582085,9,1,1,False,False,False,True,True,True,True,True,False,True,False,True,9.595456517,207.481057,1366.210807,4,2,4,4,4,3,4,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
143,1,79,51224.64,12.04113,11,1,0,False,True,False,True,False,False,True,True,False,True,False,True,10.13511,172.4579,1097.624148,3,3,3,5,3,3,2,4,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1
338,0,51,25432.25,11.72837,15,3,2,False,True,True,True,False,False,True,False,True,False,False,True,54.37898,114.9838,4546.313629,3,4,3,3,4,3,2,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1
6416,2,45,73691.96,5.537878,19,0,1,True,True,False,False,True,False,False,False,True,True,True,False,64.49478,252.624,5938.712727,3,3,4,5,2,4,3,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,1
