Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
59,2,63,37749.42,13.5599,10,2,0,False,True,True,True,False,False,True,False,False,True,False,True,13.24052,159.9349,1389.232023,4,4,2,3,5,3,5,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
467,0,87,34209.19,6.413823,14,1,0,False,True,True,True,True,False,False,False,False,False,False,True,65.64814,144.9607,5407.576321,6,5,7,3,4,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3064,1,29,5798.65,12.04946,10,0,0,False,False,True,False,False,True,False,False,True,True,True,False,64.16746,222.6362,5889.765255,2,3,3,3,4,3,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57658,0,61,12261.86,12.20515,14,0,1,False,False,False,True,False,False,False,True,False,True,False,True,33.19612,149.9621,2960.494504,5,5,6,4,5,5,5,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
11499,0,57,47757.95,7.550902576,12,2,1,False,False,False,False,True,True,True,False,False,False,True,True,1.456262249,184.961033,906.2735981,3,3,2,3,4,4,2,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
532,3,79,6063.08,6.783657,12,0,0,True,False,True,True,False,True,False,True,False,True,True,False,63.56932,222.65,5866.269219,4,5,3,3,4,4,4,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1380,2,38,35337.11,11.42866,10,0,1,False,False,False,True,True,True,False,True,False,False,True,True,3.319565,174.9882,1170.139527,4,4,5,3,3,3,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
873,3,66,27129.17,9.602868,12,3,1,False,True,True,True,False,False,True,True,False,False,True,True,50.43597,149.9845,4503.081003,2,2,3,5,2,2,4,3,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
989,1,22,11232.67,9.281101985,14,0,0,True,True,True,True,False,True,False,False,False,False,False,False,2.084118551,114.972827,364.1402725,4,3,3,4,5,5,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1425,0,32,5365.64,14.06327,16,0,0,True,False,False,True,False,False,True,True,False,True,False,True,14.76538,172.4579,1686.444218,1,2,2,4,3,2,2,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
207,8,69,88400.34,9.239935,14,1,0,False,False,True,True,True,True,False,True,True,False,False,True,1.964781,152.5104,1072.95902,4,4,3,4,4,5,4,3,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
1722,5,60,9483.24,3.340943,11,0,0,False,False,False,True,False,False,True,False,False,False,True,False,51.08527,149.9378,4969.700877,4,4,3,3,3,5,5,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
489,1,23,55241.85,9.205984,9,1,0,False,True,False,True,False,True,False,True,True,False,True,True,5.527407,174.9919,974.4325376,5,5,3,3,5,3,3,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
513,10,36,15625.8,4.923851,10,1,1,False,False,True,True,True,False,False,True,False,False,True,True,58.17786,159.9942,5515.361269,4,5,5,4,4,2,5,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1474,4,54,30332.37,9.58651,10,1,0,False,True,False,True,False,True,False,True,False,True,False,False,69.36054,132.4798,6605.569716,5,4,4,3,3,5,3,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29921,4,33,43426.86,9.023573,15,3,0,False,False,False,True,False,True,True,True,False,False,True,True,8.399966,184.9785,1276.752415,3,3,3,3,4,3,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
541,2,78,32498.09,15.59122,11,2,3,False,False,True,True,False,False,False,False,True,False,False,True,16.64412,124.9643,1333.45659,3,3,3,3,5,4,4,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
316,0,66,53519.74,9.550764,12,1,0,True,False,False,True,True,False,False,True,False,True,True,True,5.996824,252.6378,1009.804308,4,4,4,3,3,3,4,3,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
4334,2,68,23406.73,8.50057,14,1,0,False,False,False,True,False,False,True,False,False,False,True,True,11.76752,169.9378,1216.01156,3,1,4,5,2,2,5,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1321,4,78,4115.32,11.45201,9,1,0,False,True,False,True,False,False,True,False,False,False,True,True,61.67004,169.9378,5333.699374,5,4,5,5,2,3,4,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
32195,7,47,20095.5,10.42690816,17,2,0,False,True,False,False,False,False,False,False,False,False,True,False,18.42609229,147.442069,1890.385398,3,3,2,4,2,4,4,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4160,2,28,10715.15,11.34392,10,0,0,False,True,False,True,True,True,False,False,False,True,False,False,65.2477,152.4624,6279.052879,3,4,4,2,5,4,5,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
138,1,69,35976.11,12.63329,14,2,1,False,False,False,True,False,True,False,False,True,False,True,True,3.62899,162.4689,582.9171773,5,4,4,4,3,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
12695,2,20,20314.7,7.766411994,10,0,0,False,True,False,True,False,True,False,True,False,False,False,True,10.15330548,107.495766,1561.294194,3,3,4,4,3,4,5,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
585,0,89,35559.68,8.845809,17,1,0,False,True,False,False,True,True,True,True,True,False,False,True,67.65646,162.5299,5824.23881,3,2,2,1,4,2,3,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False
2106,2,74,12001.77,10.32568,13,0,0,False,True,True,True,True,True,False,False,False,False,True,True,71.023,162.4653,6518.264091,4,4,4,3,3,3,4,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
168,1,70,10514.57,4.773942,12,2,1,False,True,True,True,False,False,False,False,True,True,True,True,56.14325,220.1185,5069.704766,3,3,4,5,2,2,4,2,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False
35,0,83,54466.33,8.834079073,17,0,1,False,False,False,True,False,False,False,True,False,False,False,False,6.796299371,124.97808,529.40733,4,4,4,3,2,4,3,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1589,6,66,101607.9,10.98685,16,2,0,True,False,False,True,False,False,False,False,False,False,True,True,71.91816,147.4421,6180.330948,6,4,4,3,2,5,5,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
3171,0,67,34412.53,12.45079876,12,1,0,False,False,True,False,True,False,False,True,True,False,False,True,17.4880629,149.992756,2029.97992,4,4,5,4,4,4,6,6,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26054,1,79,33129.89,8.893585,19,0,0,True,False,False,True,False,False,True,True,False,False,False,False,71.44791,147.4738,5964.710238,4,4,5,4,5,3,5,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
155,0,38,11014.98,9.062879297,11,2,0,True,False,False,True,False,False,True,False,True,True,True,False,9.344886869,210.138,1403.270091,4,4,4,4,3,4,4,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
380,1,41,53710.01,7.750638,9,0,1,False,False,True,True,False,True,False,False,False,False,False,False,54.79873,114.9728,4703.453548,3,3,4,3,3,3,3,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2295,0,62,60981.45,11.4928,11,1,0,False,False,False,False,True,True,False,False,False,True,True,True,64.02167,242.6326,5806.466997,3,4,3,2,4,3,4,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
136,5,74,25942.1,11.13156721,8,1,1,False,False,False,True,True,True,True,False,False,True,False,False,20.89923386,174.958118,2680.762173,5,5,4,3,5,3,4,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
255,3,76,62939.99,8.593968,13,0,0,True,False,True,True,True,False,False,False,False,False,True,True,62.96952,179.9476,5476.19566,3,4,3,2,5,4,3,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
966,3,61,10427.06,13.123,9,1,1,True,True,False,True,True,False,False,False,False,False,True,True,63.62938,147.4713,5579.442865,3,3,4,2,4,4,4,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
12089,4,84,15431.03,13.93978,11,3,0,False,True,False,False,False,False,True,True,True,False,True,False,45.54189,194.9699,4164.277154,4,4,5,3,3,4,2,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
22684,3,62,56372.08,9.26498924,12,0,0,False,False,False,True,True,True,True,True,True,True,False,False,9.690818661,199.990219,1782.558347,4,4,5,5,2,2,4,5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
56765,2,39,11435.62,8.931385159,14,0,0,False,True,False,True,False,False,False,True,False,False,True,True,3.135848347,127.488728,677.2734494,4,3,5,4,4,4,3,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
809,2,60,19746.8,6.549501,19,0,1,False,False,False,True,False,False,False,True,True,False,False,True,4.115815,137.4872,451.0754045,3,3,2,3,5,3,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
104,3,25,12346.69,9.979353,11,2,1,False,False,False,False,False,True,False,False,False,False,False,False,56.08957,114.9728,4840.964036,4,3,4,4,4,4,4,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1614,2,24,5911.67,8.486609,9,1,0,False,False,False,True,False,False,False,False,True,False,False,True,42.10529,124.9643,3596.735771,3,3,4,3,4,2,3,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
111,0,46,49870.24,7.574928,11,1,0,False,True,True,True,True,False,True,True,True,False,False,True,2.440105,160.0122,546.329954,3,3,3,3,4,3,3,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
52,0,50,39651.69,11.87438,12,2,0,False,False,False,True,False,False,False,True,False,False,True,False,67.11199,159.965,5739.420369,4,5,2,4,4,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6923,6,53,68939.17,11.27782,10,1,0,False,False,False,True,True,True,False,False,False,True,True,True,57.6618,222.6326,5960.117505,4,3,3,5,3,6,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
2707,6,44,53049.26,10.66709,14,3,1,True,True,False,True,True,True,True,False,False,True,True,True,70.43382,232.652,6669.578632,3,2,2,4,3,4,3,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
157,9,41,95535.14,3.181208,9,1,0,True,True,True,True,False,True,True,False,False,False,False,False,67.429,137.4686,6078.61865,4,5,4,3,4,4,4,4,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
1765,0,40,21793.88,4.450171647,13,2,0,False,False,True,True,True,False,True,False,True,False,False,False,3.586184954,147.489301,492.4771472,2,3,4,3,3,2,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7237,1,84,50270.9,10.51502,14,2,0,True,True,True,True,True,False,False,True,False,False,False,True,57.50673,125.0073,4866.25354,5,4,5,2,4,4,4,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
15142,1,48,34590.21,11.65151,13,0,0,False,False,False,True,False,False,False,True,False,False,True,True,17.77264,139.965,2229.782748,2,4,2,5,4,4,3,2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
52484,4,69,33442.79,10.61771118,18,1,0,False,False,True,True,True,True,True,True,False,True,True,True,5.425864884,257.651257,1745.125956,4,4,4,3,2,5,5,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
2178,2,49,46328.01,4.370972,18,1,0,False,True,True,True,True,False,False,True,False,False,False,True,2.885895,137.4836,867.4854039,5,6,6,4,3,5,3,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7233,2,39,18517.01,6.111861,11,0,0,False,False,False,False,False,False,True,True,False,False,False,True,55.55453,127.4738,5320.150962,3,4,2,5,1,3,3,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6502,1,47,16091.65,8.241378511,8,1,0,False,False,False,True,False,True,True,False,False,False,False,False,5.473564746,104.992311,736.1743773,2,2,2,5,5,2,2,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2097,0,32,53267.14,8.197798,14,0,0,False,True,False,True,False,False,True,True,False,True,False,True,9.061231,172.4579,1172.004801,3,4,5,3,5,3,3,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
