Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
103,1,58,37869.23,9.39907,9,1,1,False,False,True,False,False,True,False,False,True,False,False,False,9.388962,107.482,1262.469988,2,2,3,1,5,3,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
929,1,45,34957.26,9.221422,14,1,0,True,False,False,True,False,False,True,False,False,False,True,True,40.46026,169.9378,3693.943211,4,6,5,4,4,4,4,4,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
66053,0,85,15771.28,4.900186,13,1,0,False,False,True,True,False,True,False,False,False,True,True,True,70.37667,210.127,6179.8226,2,2,3,4,3,3,3,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
630,1,48,9044.26,11.30421466,18,3,1,False,True,True,True,True,False,False,True,False,False,True,True,6.577552683,192.470522,888.6517305,3,4,4,4,2,3,4,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
4350,0,53,81087.13,13.08874,12,1,0,False,True,False,True,False,False,False,True,True,True,False,True,43.5663,142.4713,4254.251624,4,5,5,3,3,4,3,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12562,5,33,108059.11,11.31837362,18,0,1,False,False,False,True,True,False,True,True,False,True,False,False,24.77634001,204.963371,2729.316361,4,4,4,3,3,3,4,2,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
8335,0,37,6556.37,13.39001,15,3,1,False,True,False,True,True,False,True,True,True,False,True,True,64.62103,227.4754,5748.202465,5,4,5,3,5,5,5,4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
3006,3,77,75066.56,11.23380581,16,0,0,False,True,False,True,False,True,False,True,False,True,False,True,6.585140105,120.003499,942.2015895,1,1,1,4,2,3,3,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
23517,1,72,51154.34,11.03563726,9,1,0,False,True,False,True,True,True,False,False,False,True,True,False,3.999030359,210.156274,886.340074,4,4,6,4,4,4,5,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
13259,0,40,8855.67,10.52187,16,2,0,False,True,False,True,True,False,True,True,False,True,True,False,56.70254,275.1336,5429.870356,4,4,3,3,3,4,3,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True
2379,1,74,51784.5,5.790141,9,0,0,False,False,False,True,True,False,False,False,True,False,False,False,7.602068,124.9935,646.8507919,5,4,5,4,3,4,5,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1421,2,56,22139.13,15.08558131,9,1,0,False,True,False,True,True,False,False,True,False,True,True,True,12.52485764,232.637807,2138.661668,5,4,4,4,3,5,3,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
689,2,43,41536.3,9.870099,12,0,0,True,False,False,True,False,False,True,False,True,True,False,True,67.20585,152.4441,6294.425576,3,3,4,2,5,3,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
114,5,85,11700.78,6.78886,10,1,0,False,True,True,True,True,True,True,True,False,True,True,False,61.83307,277.6513,5931.842515,5,5,4,3,4,4,3,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
276,4,71,56728.64,10.36633,15,1,1,False,False,True,True,False,False,True,True,False,False,True,False,20.5032,182.4608,2068.674053,4,3,5,5,2,5,4,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
748,1,86,70250.39,6.441951,11,2,0,False,True,False,True,True,False,False,False,True,False,False,True,5.321365,157.4698,502.9172945,5,5,3,3,3,4,4,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
777,1,87,24165.62,4.565566,16,4,1,False,True,False,True,True,True,False,False,False,True,False,True,1.726822,152.4624,850.0650584,4,3,4,4,3,5,4,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
40752,0,32,33132.71,11.94581,15,2,0,True,False,True,True,False,False,True,True,False,True,False,False,60.89236,152.4579,5879.484066,3,3,5,5,3,3,5,4,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10712,4,38,23142.81,11.36718,13,1,2,False,False,True,True,True,True,False,False,False,False,True,False,46.91449,149.989,4391.256935,3,3,3,3,3,3,5,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
9952,0,74,30213.21,7.913408,11,0,1,False,False,False,True,False,False,False,False,False,True,False,False,2.407697,137.4392,270.9293518,3,3,3,5,4,4,2,4,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False
4513,3,73,10842.41,12.27786817,13,1,0,False,False,False,True,True,True,True,True,True,True,True,False,7.25493599,270.160419,1808.366194,1,2,1,3,3,3,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11598,0,69,18370.06,5.139013,10,1,0,True,False,False,True,True,True,False,True,False,False,False,True,5.877819,140.0013,1060.698386,4,4,4,3,3,4,3,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3738,9,30,29388.05,9.784614,8,1,1,False,False,True,True,False,False,False,False,True,False,True,False,64.28075,127.475,5851.532323,3,2,4,4,2,3,3,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
3324,0,20,40211.04,14.4754365,11,1,1,False,False,False,True,True,False,False,True,False,True,False,True,6.998814446,182.467607,1067.373076,3,4,3,5,2,6,6,6,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
712,0,71,83990.65,4.83372,14,1,1,False,True,True,True,False,True,True,True,False,False,False,True,71.20362,117.5152,6015.340909,3,4,3,3,4,3,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
708,1,78,27235.84,6.681633242,13,1,0,True,False,True,True,False,False,True,True,False,False,False,False,14.26615817,127.473844,1696.133718,3,2,3,1,5,2,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2350,1,58,20514.4,10.41502,10,0,0,False,False,False,True,False,True,True,True,False,False,True,False,54.26571,164.9785,5274.06662,2,3,3,3,3,4,2,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12968,0,71,21896.48,8.156063,10,1,0,False,True,False,True,True,True,False,False,False,True,False,False,2.198687,172.4624,410.7935286,5,3,5,4,4,5,3,6,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
10552,2,81,15094.07,9.034045,14,1,1,False,True,True,True,False,True,False,True,False,True,False,True,65.55327,152.4798,5730.023775,4,4,5,3,4,5,3,5,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1823,1,34,22492.61,9.284367,12,1,0,False,False,False,True,False,False,True,False,False,True,False,True,4.343093,139.9349,1137.986536,2,3,3,4,3,4,3,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
8171,0,88,57295.46,13.02587,13,2,1,False,True,False,True,True,True,False,True,True,False,False,True,16.41429,140.0342,1452.568552,3,3,3,4,4,4,4,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2350,2,41,90486.0,13.54487,15,1,0,False,False,False,True,True,True,True,False,False,False,False,False,9.573255,169.9741,1194.501468,3,3,4,2,4,2,2,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
9262,1,33,13106.6,12.87327,11,1,0,False,True,False,True,False,False,False,False,False,False,True,True,3.30098,114.9658,594.5452132,3,3,3,4,4,4,3,3,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False
1517,1,56,53714.51,8.396286,12,1,0,False,False,True,True,True,False,True,False,True,False,True,False,68.59815,214.9525,5957.424012,4,5,4,3,5,4,6,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
6282,2,46,30122.01,7.003919,16,0,0,False,False,True,True,False,False,False,False,False,False,False,False,62.43504,92.45514,5681.838688,3,4,4,5,4,3,3,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
1331,4,51,44318.03,10.71884,12,2,0,False,True,False,True,True,False,False,False,True,False,False,True,49.88118,124.9935,4361.159098,2,3,1,4,4,4,4,4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
19215,0,53,8657.1,10.75378608,12,1,1,False,False,False,True,True,False,False,True,True,False,False,False,3.847102787,149.992756,875.8840004,3,3,3,6,3,3,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1341,0,77,36121.33,8.397331803,15,1,0,False,False,False,True,True,False,False,False,False,False,True,False,1.815836226,179.947583,369.7619068,3,3,3,4,4,4,3,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
172,1,84,48689.21,15.49091,12,1,0,True,False,False,True,False,True,True,True,False,False,False,True,47.96511,117.5152,4181.676431,4,3,4,2,4,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
398,1,25,60460.44,9.764736,15,1,0,False,False,False,True,True,False,False,True,False,True,True,False,52.11755,252.6378,4993.106421,4,6,5,3,3,3,4,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
5438,3,75,22963.6,11.96522,5,1,0,False,True,True,True,False,False,True,True,False,True,True,False,13.59261,210.1518,1803.186158,4,3,1,4,3,2,1,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
96,3,84,9994.08,13.98915649,13,1,2,False,True,False,False,False,True,True,True,False,True,True,False,6.343374736,245.145743,1207.841461,3,2,3,4,2,3,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5179,3,61,26393.26,9.238425,13,0,1,True,True,False,True,True,False,False,False,False,True,True,True,16.19111,240.1149,1954.817992,4,3,5,3,3,4,4,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False
9996,0,59,27832.64,9.824765,16,1,1,False,True,False,True,False,False,True,False,False,False,False,True,2.888303,134.9509,296.7260391,3,3,4,4,4,4,5,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
756,2,62,72453.23,8.236332,12,0,0,False,False,True,True,True,False,True,True,False,False,True,True,10.32752,214.9663,1274.789671,2,3,3,4,3,3,4,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
140,2,67,64695.35,11.79061,13,1,2,False,False,True,True,False,False,False,True,True,True,False,False,63.72204,162.4713,5507.943409,5,5,5,4,3,3,5,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
25,1,43,44039.11,11.02812,14,1,2,False,False,False,True,False,False,True,True,False,True,False,True,11.00718,172.4579,1373.225547,3,2,3,4,4,4,3,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,1,55,21549.44,13.51296,11,2,0,False,True,False,True,False,False,False,False,False,False,False,True,4.078283,112.4551,426.4255699,4,3,5,2,5,3,3,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
1256,6,74,60135.44,8.589777,13,1,1,True,True,False,True,True,False,True,True,False,True,False,False,5.257695,204.9634,1026.361306,3,4,4,3,3,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
3414,8,52,18849.08,9.651067,10,0,0,False,False,False,False,True,False,False,False,False,True,False,False,59.97805,169.9447,5464.592624,5,4,4,3,3,3,4,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
1463,0,60,24024.91,11.84544,12,0,1,False,True,False,True,False,False,True,False,False,False,False,False,53.32394,114.9509,4839.528738,4,3,4,4,2,4,4,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
26563,2,65,45020.53,8.595477,10,2,0,False,True,True,True,False,False,True,False,False,False,False,False,61.37365,114.9509,5626.567359,4,4,5,2,5,4,4,5,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True
36414,0,53,20832.66,5.828119,16,0,2,False,False,False,True,False,False,False,True,False,True,False,True,37.04844,129.9621,3715.869075,3,4,2,5,4,2,3,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33287,2,68,30006.94,7.929892,8,0,1,False,False,False,True,False,False,False,False,False,True,False,True,69.59341,117.4392,6309.777908,3,2,3,3,5,4,4,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54101,4,43,34617.96,11.52532,16,0,0,False,False,True,True,False,False,True,False,False,True,False,False,62.19865,127.4586,5527.897933,4,6,4,4,3,4,3,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
41,4,58,5026.38,12.23929,15,0,1,False,True,False,True,False,True,False,False,True,False,True,False,48.76309,129.9926,4409.527019,3,3,2,4,1,3,3,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
