,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
104,13000,0,69,3805.84,True,14.86100819,16,0,2,False,True,False,False,True,False,True,True,False,True,False,True,22.79214163,204.963371,2294.781131,3,3,3,3,2,4,4,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
105,1444,3,71,52616.27,True,6.716953195,10,2,1,False,False,False,True,True,False,True,True,False,True,False,False,3.823689744,204.963371,826.3438621,3,5,3,2,4,2,4,2,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
106,2158,3,53,30550.42,True,8.124258176,18,1,0,False,False,False,True,True,True,True,False,False,True,True,False,10.77094687,245.128318,2072.564168,3,3,2,4,3,2,4,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
107,1800,2,56,12154.01,True,14.60903837,11,0,2,False,False,True,True,True,False,True,False,True,True,False,True,13.08671185,172.473314,1436.793746,4,4,3,3,5,3,2,2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
108,30,0,42,30649.31,True,12.65015936,9,2,2,False,True,False,False,True,False,False,False,True,False,True,False,14.76468813,172.456745,1963.332683,4,3,4,3,5,4,2,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
109,3682,3,33,31417.33,True,12.0281501,14,0,0,False,False,False,True,True,False,False,True,True,True,False,True,9.473091121,194.976769,1324.164906,2,2,2,2,4,2,3,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
110,41733,1,47,55861.19,False,15.68043093,16,1,0,False,False,False,True,False,False,False,False,False,True,False,True,5.197446331,137.439154,704.9375603,4,4,4,4,3,3,4,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
111,630,1,48,9044.26,True,11.30421466,18,3,1,False,True,True,True,True,False,False,True,False,False,True,True,6.577552683,192.470522,888.6517305,3,4,4,4,2,3,4,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
112,15383,0,63,25381.66,True,10.26646787,10,1,0,False,True,False,True,False,False,False,False,True,False,True,False,3.174571918,159.951231,377.0810282,4,3,4,2,3,3,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
113,257,1,40,65064.31,False,7.56618217,9,0,0,False,False,False,True,False,False,False,False,False,False,False,True,17.88002366,112.455141,1606.489936,3,3,3,3,3,3,3,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
114,1012,0,67,12527.51,True,10.40677369,14,2,0,True,False,False,True,False,True,True,False,True,True,False,True,13.12190056,174.961766,1431.409396,5,4,4,3,3,5,3,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
115,20327,0,56,35499.06,False,7.146124361,13,3,0,True,False,False,True,False,True,True,False,False,True,False,False,23.34617699,162.452604,2253.85247,6,5,4,4,4,3,5,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
116,69,6,24,26282.4,False,9.807530479,10,1,0,True,True,True,True,True,False,False,True,False,False,False,True,6.311709178,137.483594,1353.29384,5,5,4,3,3,3,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
117,1130,2,79,51237.28,False,10.61217014,12,3,0,False,False,True,True,True,False,True,True,False,True,True,True,12.58298231,275.133571,1701.457566,4,5,4,4,1,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
118,4210,3,61,64222.21,True,5.785085772,16,1,1,False,True,False,True,False,False,False,False,False,False,True,False,7.120096363,127.442069,1290.737183,4,3,4,5,3,5,4,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
119,155,0,38,11014.98,True,9.062879297,11,2,0,True,False,False,True,False,False,True,False,True,True,True,False,9.344886869,210.138,1403.270091,4,4,4,4,3,4,4,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
120,37711,4,28,21172.49,False,16.54443477,13,1,0,True,False,False,True,True,False,True,False,False,False,False,True,22.37815032,147.456419,2603.903672,5,4,5,2,3,4,4,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
121,1800,3,44,26130.78,True,4.539566699,8,2,0,False,True,True,True,True,False,True,True,False,True,True,True,4.799514433,242.657291,1256.287854,4,4,2,3,3,4,5,5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
122,8028,1,65,36478.21,False,7.251198724,14,2,0,True,False,True,True,False,False,True,False,True,False,False,True,10.04672315,114.983787,980.9935923,2,2,3,4,3,3,4,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
123,31859,3,35,54533.63,False,8.943293567,15,2,1,False,True,True,True,False,False,False,True,False,True,True,True,8.156552837,187.656013,1347.869205,4,4,4,3,4,3,3,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
124,16101,2,31,37103.18,False,12.57884215,9,3,1,False,True,False,True,True,False,False,True,False,True,False,False,7.992791229,149.991327,1127.267848,2,2,3,5,5,1,2,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
125,20449,2,34,74679.84,False,11.64836306,11,0,1,True,True,True,True,True,False,False,False,False,False,False,False,7.231032028,124.960655,1269.836202,4,3,3,3,4,5,4,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
126,161,2,68,95028.57,True,6.076260652,13,0,0,False,True,True,True,True,False,False,True,False,True,True,True,4.627672042,220.161527,1038.745378,3,3,3,3,4,3,3,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
127,29210,0,62,34281.1,False,11.75681641,9,0,0,False,False,False,False,True,False,True,True,True,False,False,False,10.05306287,172.48852,1531.155367,5,5,4,2,5,3,4,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
128,821,0,52,36240.81,False,9.173739977,14,0,1,False,True,True,True,False,True,False,True,True,False,False,False,4.171044392,120.004928,991.2441024,4,4,5,3,3,4,4,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
129,5846,5,32,9515.64,True,8.353693631,11,4,0,False,False,False,True,True,False,False,True,False,True,True,True,4.568682641,220.161527,1244.296865,2,1,2,4,3,5,3,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
130,4476,0,47,125814.88,True,10.74539526,10,0,1,False,True,False,True,False,False,False,True,False,False,True,True,6.085030507,139.965008,1162.332926,3,3,4,2,4,4,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
131,5529,8,66,12995.68,False,11.36323648,12,1,1,False,True,False,True,False,False,False,False,True,False,True,True,2.730250735,159.951231,577.1157824,3,3,3,6,3,6,5,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
132,25328,1,70,77531.43,True,2.310584634,14,1,0,False,True,False,True,True,False,True,False,True,True,False,False,8.574901206,184.949594,1442.974877,2,3,2,4,4,2,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,3736,3,41,87354.99,True,5.290318715,10,0,0,False,True,False,True,True,False,False,True,False,True,True,True,9.743201772,252.637807,1577.208717,5,5,3,4,4,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
134,610,2,59,76567.85,False,5.258274954,8,1,0,False,True,False,True,False,False,False,False,False,False,False,True,9.482919033,112.455141,886.9398744,4,5,4,4,4,4,5,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
135,34,1,46,30663.52,False,7.157580014,12,0,0,False,False,False,True,True,False,True,True,False,False,False,True,8.447988841,179.979358,1065.06443,4,3,4,4,5,2,3,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
136,3199,3,70,122957.19,False,2.120350511,17,0,0,False,True,True,True,True,False,True,False,False,False,True,True,6.365998533,202.443347,951.886985,3,3,3,4,3,4,3,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
137,1135,1,89,31600.92,False,4.978546291,12,2,0,False,False,False,True,True,False,True,True,True,True,False,True,7.251397592,197.472533,1404.435534,4,6,6,1,7,3,4,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
138,1750,4,75,74638.78,True,6.547676875,10,3,1,False,False,False,False,True,True,False,True,False,True,True,True,14.64011644,255.155493,1925.911722,3,3,4,4,3,4,2,5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
139,1076,0,26,32652.3,True,7.410590719,9,0,1,True,False,True,True,True,False,False,True,True,True,False,False,11.71637124,174.976769,1805.011298,5,4,5,4,4,4,4,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
140,1692,4,25,63650.54,False,11.39765385,8,1,1,False,True,False,True,True,False,False,True,True,False,False,True,4.13273503,169.992756,700.7343179,4,3,4,3,4,3,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
141,43123,1,84,28622.6,True,11.29945603,14,1,0,False,False,False,True,True,False,True,False,False,True,False,True,2.887429547,192.440432,513.237305,4,5,3,4,4,2,4,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
142,2396,3,69,50252.79,False,11.30748265,15,0,2,False,False,True,True,False,False,True,True,False,False,True,False,3.303030246,182.460772,717.3876564,4,4,4,5,2,4,4,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
143,12914,3,31,19800.81,False,10.31551212,11,2,1,False,False,True,True,False,False,False,True,False,False,True,False,5.15825129,139.965008,1313.492851,5,5,5,4,2,3,4,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
144,15171,10,76,35954.77,True,13.71555406,14,1,0,False,False,False,True,False,False,True,False,False,False,True,True,3.237560234,137.461553,819.4195269,4,4,3,3,2,3,4,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
145,5157,8,75,36342.31,True,15.40917963,15,2,0,False,False,False,True,True,False,True,True,True,True,False,False,2.733109234,217.472533,882.1160656,5,4,4,4,3,5,5,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
146,828,1,74,48715.53,True,11.9664542,17,1,0,False,True,True,True,False,False,True,False,True,True,True,True,3.180102025,210.138,724.7803356,2,2,3,4,2,2,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
147,98,1,49,23204.98,False,10.18046877,10,2,0,False,False,False,False,False,False,False,False,True,False,False,True,15.85983755,104.964303,1829.270014,5,4,5,2,4,5,4,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
148,15671,1,47,35302.52,True,14.01485542,16,1,1,False,False,False,True,True,False,True,False,False,True,True,False,11.73724209,262.610632,1668.199119,2,3,2,4,4,3,2,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
149,2229,4,20,54895.16,True,14.62784306,17,2,0,False,True,True,True,False,True,True,False,True,False,True,False,7.006240694,152.488401,1124.353152,6,5,5,3,6,4,4,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
150,4982,2,26,60398.06,True,10.90517581,10,2,0,False,False,False,True,True,True,False,False,True,False,True,False,5.562130367,174.974431,1316.239744,3,3,3,3,3,3,5,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
151,18575,2,72,8115.88,False,8.894475174,8,0,1,False,False,False,True,False,False,False,False,True,True,True,True,14.53027663,220.118516,1637.201426,2,3,3,5,3,4,4,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
152,15715,1,41,33858.66,False,10.50187888,13,0,0,True,False,True,True,False,True,True,False,False,True,False,False,5.905906389,162.452604,951.8524406,5,5,4,3,5,4,4,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
153,6252,3,26,29950.47,True,12.34250072,12,2,1,False,True,True,True,True,True,True,False,False,False,True,True,3.260462654,184.961033,1248.097652,3,4,3,3,4,4,4,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
154,3834,4,55,49421.69,False,10.29380879,12,3,0,False,True,False,True,True,True,True,True,False,False,True,True,18.91276578,217.483972,2220.255405,4,4,3,5,4,3,3,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
155,19556,1,46,11061.05,False,8.512650562,11,2,1,False,True,False,True,False,False,False,False,True,True,True,False,14.25617986,220.118516,1669.202417,3,4,4,4,2,5,3,4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
